# Constructed from biom file
#OTU ID	N1.1	N1.2	N1.3	N1.4	N1.5	N2.1	N2.2	N3.1	N3.2	N3.3	N4.1	N4.2	N4.3	N4.4	N5.1	N5.2	N5.3	N5.4	N6.1	N6.2	N6.3	N6.4	N7.1	N7.2	N8.1	N8.2	N8.3	N8.4	C1	C2	C3	C4	taxonomy
ASV_67	8.0	62.0	20.0	18.0	40.0	19.0	50.0	18.0	3.0	3.0	0.0	171.0	0.0	0.0	14.0	27.0	27.0	18.0	66.0	38.0	63.0	42.0	103.0	4.0	10.0	42.0	43.0	35.0	0.0	70.0	44.0	45.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Oscillospiraceae; g__Anaerobacterium; s__Anaerobacterium_chartisolvens
ASV_68	15.0	39.0	78.0	11.0	20.0	24.0	23.0	0.0	15.0	14.0	13.0	48.0	0.0	278.0	35.0	25.0	0.0	34.0	0.0	0.0	11.0	8.0	106.0	34.0	0.0	0.0	19.0	4.0	114.0	18.0	43.0	35.0	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculum; s__Muribaculum_gordoncarteri
ASV_69	31.0	15.0	17.0	22.0	18.0	17.0	23.0	26.0	7.0	16.0	27.0	92.0	64.0	30.0	38.0	36.0	30.0	40.0	35.0	38.0	30.0	60.0	53.0	16.0	60.0	22.0	19.0	38.0	39.0	14.0	30.0	38.0	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Duncaniella; s__Duncaniella_freteri
ASV_70	0.0	0.0	0.0	0.0	0.0	0.0	0.0	383.0	37.0	588.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides_acidifaciens
ASV_71	24.0	76.0	0.0	0.0	0.0	0.0	137.0	30.0	60.0	38.0	12.0	0.0	0.0	0.0	61.0	27.0	54.0	0.0	0.0	0.0	105.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	29.0	296.0	26.0	33.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Lachnospiraceae; g__Anaerotaenia; s__Anaerotaenia_torta
ASV_72	11.0	35.0	12.0	20.0	8.0	10.0	89.0	32.0	36.0	29.0	9.0	18.0	32.0	29.0	24.0	32.0	112.0	17.0	41.0	89.0	22.0	2.0	22.0	34.0	10.0	14.0	22.0	39.0	38.0	24.0	46.0	54.0	Unassigned
ASV_73	21.0	0.0	44.0	0.0	190.0	71.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	71.0	0.0	0.0	0.0	0.0	0.0	28.0	93.0	6.0	0.0	0.0	0.0	0.0	0.0	201.0	264.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Lachnospiraceae; g__Anaerotaenia; s__Anaerotaenia_torta
ASV_74	0.0	0.0	39.0	75.0	116.0	0.0	0.0	0.0	53.0	0.0	26.0	0.0	58.0	0.0	74.0	38.0	73.0	19.0	36.0	0.0	62.0	0.0	0.0	80.0	15.0	0.0	5.0	0.0	22.0	86.0	21.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Lachnospiraceae; g__Kineothrix; s__Kineothrix_alysoides
ASV_75	0.0	23.0	0.0	0.0	0.0	43.0	29.0	35.0	39.0	37.0	40.0	34.0	57.0	45.0	55.0	32.0	59.0	62.0	0.0	0.0	0.0	17.0	71.0	63.0	0.0	0.0	0.0	0.0	31.0	35.0	51.0	29.0	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Duncaniella; s__Duncaniella_freteri
ASV_76	0.0	0.0	0.0	0.0	0.0	0.0	0.0	340.0	29.0	471.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides_acidifaciens
ASV_77	15.0	15.0	37.0	33.0	29.0	21.0	33.0	0.0	15.0	0.0	42.0	72.0	49.0	53.0	16.0	31.0	42.0	29.0	29.0	27.0	23.0	26.0	21.0	19.0	21.0	18.0	9.0	20.0	26.0	0.0	43.0	45.0	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculum; s__Muribaculum_intestinale
ASV_78	0.0	48.0	11.0	0.0	0.0	0.0	0.0	21.0	0.0	25.0	0.0	0.0	0.0	144.0	0.0	0.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	14.0	486.0	16.0	18.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Lachnospiraceae; g__Anaerotaenia; s__Anaerotaenia_torta
ASV_79	0.0	0.0	0.0	254.0	68.0	0.0	20.0	0.0	43.0	0.0	0.0	15.0	40.0	28.0	36.0	72.0	0.0	30.0	0.0	35.0	38.0	0.0	2.0	70.0	0.0	13.0	0.0	0.0	0.0	69.0	0.0	25.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Lachnospiraceae; g__Kineothrix; s__Kineothrix_alysoides
ASV_80	0.0	0.0	0.0	8.0	34.0	32.0	33.0	42.0	18.0	0.0	69.0	39.0	49.0	29.0	51.0	30.0	28.0	45.0	0.0	15.0	41.0	36.0	32.0	44.0	14.0	22.0	24.0	49.0	43.0	0.0	0.0	18.0	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Duncaniella; s__Duncaniella_dubosii
ASV_81	38.0	0.0	0.0	0.0	66.0	156.0	93.0	0.0	105.0	9.0	0.0	0.0	34.0	0.0	36.0	37.0	0.0	7.0	0.0	51.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	26.0	26.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Oscillospiraceae; g__Anaerotruncus; s__Anaerotruncus_massiliensis
ASV_82	0.0	0.0	0.0	584.0	84.0	0.0	58.0	0.0	0.0	0.0	0.0	0.0	34.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Lachnospiraceae; g__Kineothrix; s__Kineothrix_alysoides
ASV_83	96.0	0.0	12.0	23.0	40.0	28.0	12.0	7.0	105.0	0.0	14.0	0.0	44.0	0.0	0.0	8.0	15.0	0.0	21.0	7.0	25.0	0.0	3.0	74.0	0.0	0.0	20.0	0.0	0.0	221.0	21.0	11.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Oscillospiraceae; g__Vescimonas; s__Vescimonas_fastidiosa
ASV_84	0.0	0.0	0.0	10.0	47.0	30.0	43.0	13.0	64.0	21.0	10.0	0.0	75.0	71.0	7.0	12.0	45.0	0.0	26.0	0.0	25.0	0.0	0.0	116.0	0.0	0.0	53.0	3.0	8.0	84.0	18.0	22.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Oscillospiraceae; g__Vescimonas; s__Vescimonas_fastidiosa
ASV_85	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	71.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	83.0	0.0	0.0	0.0	0.0	127.0	491.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Lachnospiraceae; g__Fusimonas; s__Fusimonas_intestini
ASV_86	0.0	0.0	0.0	0.0	0.0	216.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110.0	196.0	0.0	0.0	34.0	120.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	26.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Lachnospiraceae; g__Variimorphobacter; s__Variimorphobacter_saccharofermentans
ASV_87	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	170.0	257.0	0.0	0.0	0.0	0.0	62.0	0.0	132.0	0.0	0.0	76.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Lachnospiraceae; g__Kineothrix; s__Kineothrix_alysoides
ASV_88	19.0	13.0	15.0	11.0	21.0	7.0	100.0	12.0	4.0	16.0	8.0	24.0	15.0	7.0	9.0	67.0	30.0	13.0	94.0	36.0	51.0	21.0	5.0	17.0	7.0	4.0	13.0	11.0	31.0	6.0	18.0	21.0	Unassigned
ASV_89	55.0	21.0	15.0	46.0	24.0	30.0	108.0	3.0	30.0	6.0	0.0	17.0	44.0	7.0	6.0	39.0	34.0	3.0	11.0	68.0	14.0	0.0	0.0	0.0	7.0	14.0	11.0	0.0	3.0	38.0	30.0	20.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Peptococcaceae; g__Dehalobacterium; s__Dehalobacterium_formicoaceticum
ASV_90	10.0	19.0	22.0	18.0	26.0	17.0	5.0	9.0	0.0	6.0	18.0	36.0	13.0	18.0	50.0	0.0	14.0	48.0	22.0	31.0	50.0	38.0	47.0	30.0	35.0	12.0	27.0	17.0	15.0	0.0	22.0	18.0	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculum; s__Muribaculum_gordoncarteri
ASV_91	0.0	0.0	0.0	0.0	0.0	12.0	0.0	13.0	0.0	7.0	23.0	159.0	0.0	0.0	45.0	155.0	135.0	17.0	0.0	31.0	0.0	8.0	0.0	0.0	0.0	83.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Oscillospiraceae; g__Anaerobacterium; s__Anaerobacterium_chartisolvens
ASV_92	20.0	9.0	20.0	10.0	15.0	9.0	7.0	22.0	7.0	11.0	25.0	45.0	27.0	17.0	23.0	22.0	18.0	30.0	12.0	35.0	41.0	32.0	37.0	10.0	33.0	23.0	23.0	30.0	26.0	7.0	18.0	11.0	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Duncaniella; s__Duncaniella_freteri
ASV_93	31.0	18.0	11.0	20.0	23.0	19.0	0.0	14.0	0.0	0.0	26.0	33.0	18.0	18.0	23.0	0.0	17.0	44.0	28.0	20.0	60.0	54.0	42.0	25.0	23.0	15.0	28.0	24.0	11.0	0.0	17.0	13.0	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculum; s__Muribaculum_gordoncarteri
ASV_94	114.0	0.0	51.0	0.0	132.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	92.0	113.0	167.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Lachnospiraceae; g__Kineothrix; s__Kineothrix_alysoides
ASV_95	0.0	18.0	25.0	0.0	21.0	21.0	17.0	11.0	10.0	0.0	23.0	37.0	12.0	19.0	31.0	21.0	21.0	36.0	26.0	21.0	54.0	41.0	40.0	10.0	26.0	18.0	26.0	22.0	13.0	6.0	14.0	12.0	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculum; s__Muribaculum_gordoncarteri
ASV_96	0.0	0.0	0.0	0.0	0.0	184.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	108.0	232.0	0.0	0.0	0.0	116.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Lachnospiraceae; g__Variimorphobacter; s__Variimorphobacter_saccharofermentans
ASV_97	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	439.0	148.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Eubacteriaceae; g__Eubacterium; s__Eubacterium_coprostanoligenes
ASV_98	26.0	0.0	35.0	0.0	0.0	86.0	0.0	0.0	0.0	17.0	0.0	82.0	0.0	35.0	0.0	0.0	0.0	0.0	87.0	70.0	64.0	0.0	98.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Peptococcaceae; g__Peptococcus; s__Peptococcus_niger
ASV_99	3.0	70.0	2.0	68.0	0.0	0.0	11.0	38.0	4.0	82.0	15.0	6.0	41.0	7.0	6.0	24.0	17.0	0.0	0.0	5.0	91.0	0.0	0.0	0.0	0.0	8.0	66.0	0.0	32.0	0.0	2.0	0.0	Unassigned
ASV_100	0.0	0.0	0.0	318.0	117.0	0.0	43.0	0.0	0.0	9.0	0.0	0.0	57.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Lachnospiraceae; g__Kineothrix; s__Kineothrix_alysoides
ASV_101	0.0	25.0	18.0	14.0	18.0	15.0	0.0	11.0	0.0	17.0	19.0	32.0	11.0	0.0	35.0	0.0	18.0	45.0	23.0	22.0	35.0	43.0	41.0	18.0	35.0	20.0	24.0	18.0	16.0	0.0	12.0	11.0	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculum; s__Muribaculum_gordoncarteri
ASV_102	20.0	0.0	0.0	20.0	14.0	8.0	12.0	13.0	0.0	0.0	20.0	59.0	27.0	15.0	22.0	24.0	16.0	28.0	10.0	34.0	26.0	25.0	22.0	18.0	40.0	0.0	19.0	18.0	13.0	16.0	10.0	12.0	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Duncaniella; s__Duncaniella_freteri
ASV_103	43.0	10.0	0.0	61.0	20.0	0.0	111.0	0.0	0.0	11.0	30.0	6.0	6.0	28.0	8.0	0.0	0.0	3.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	53.0	11.0	0.0	29.0	65.0	24.0	20.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Christensenellaceae; g__Christensenella; s__Christensenella_minuta
ASV_104	0.0	0.0	0.0	13.0	0.0	13.0	29.0	0.0	117.0	0.0	0.0	0.0	25.0	19.0	7.0	0.0	12.0	0.0	0.0	0.0	29.0	0.0	0.0	23.0	0.0	0.0	7.0	0.0	12.0	245.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Lachnospiraceae; g__Eisenbergiella; s__Eisenbergiella_massiliensis
ASV_105	19.0	15.0	22.0	51.0	39.0	0.0	0.0	13.0	0.0	24.0	18.0	7.0	22.0	40.0	13.0	23.0	19.0	19.0	0.0	27.0	22.0	22.0	14.0	8.0	21.0	35.0	16.0	19.0	7.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Duncaniella; s__Duncaniella_dubosii
ASV_106	34.0	0.0	0.0	27.0	22.0	21.0	23.0	6.0	7.0	6.0	0.0	35.0	0.0	36.0	14.0	6.0	17.0	5.0	22.0	47.0	19.0	0.0	12.0	25.0	8.0	11.0	26.0	6.0	7.0	55.0	12.0	12.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Clostridiaceae; g__Clostridium; s__Clostridium_phoceensis
ASV_107	7.0	13.0	10.0	68.0	17.0	16.0	0.0	6.0	4.0	30.0	17.0	54.0	16.0	0.0	28.0	22.0	0.0	0.0	15.0	9.0	28.0	0.0	16.0	0.0	14.0	42.0	25.0	7.0	12.0	15.0	11.0	11.0	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Parabacteroides; s__Parabacteroides_goldsteinii DSM 19448 = WAL 12034
ASV_108	0.0	0.0	10.0	0.0	11.0	9.0	0.0	0.0	19.0	0.0	0.0	49.0	0.0	0.0	0.0	14.0	390.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Lachnospiraceae; g__Kineothrix; s__Kineothrix_alysoides
ASV_109	69.0	28.0	17.0	30.0	0.0	0.0	126.0	14.0	73.0	0.0	30.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Oscillospiraceae; g__Anaerotruncus; s__Anaerotruncus_massiliensis
ASV_110	0.0	0.0	22.0	62.0	7.0	0.0	0.0	0.0	40.0	0.0	8.0	0.0	0.0	0.0	18.0	36.0	26.0	31.0	16.0	30.0	24.0	0.0	0.0	52.0	0.0	0.0	0.0	0.0	0.0	96.0	16.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Lachnospiraceae; g__Kineothrix; s__Kineothrix_alysoides
ASV_111	31.0	5.0	4.0	6.0	5.0	0.0	20.0	0.0	128.0	0.0	5.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	10.0	0.0	7.0	0.0	0.0	139.0	0.0	0.0	34.0	0.0	0.0	59.0	8.0	4.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Clostridiaceae; g__Clostridium; s__Clostridium_phoceensis
ASV_112	0.0	0.0	0.0	38.0	0.0	167.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	113.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	15.0	2.0	0.0	0.0	0.0	21.0	12.0	28.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Lachnospiraceae; g__Kineothrix; s__Kineothrix_alysoides
ASV_113	27.0	43.0	0.0	15.0	0.0	0.0	86.0	20.0	59.0	0.0	0.0	0.0	0.0	20.0	39.0	0.0	38.0	0.0	0.0	0.0	74.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	14.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Lachnospiraceae; g__Anaerotaenia; s__Anaerotaenia_torta
ASV_114	0.0	0.0	0.0	32.0	0.0	0.0	163.0	0.0	70.0	0.0	14.0	0.0	0.0	0.0	0.0	30.0	25.0	32.0	0.0	0.0	96.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Lachnospiraceae; g__Anaerotaenia; s__Anaerotaenia_torta
ASV_115	24.0	23.0	38.0	9.0	0.0	0.0	0.0	0.0	0.0	33.0	66.0	0.0	44.0	18.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	26.0	35.0	0.0	0.0	12.0	0.0	0.0	0.0	18.0	35.0	9.0	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Duncaniella; s__Duncaniella_dubosii
ASV_116	25.0	0.0	0.0	10.0	10.0	0.0	131.0	0.0	42.0	0.0	9.0	0.0	0.0	0.0	46.0	16.0	0.0	12.0	0.0	0.0	88.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Lachnospiraceae; g__Anaerotaenia; s__Anaerotaenia_torta
ASV_117	0.0	23.0	55.0	0.0	0.0	0.0	16.0	6.0	0.0	0.0	0.0	16.0	0.0	96.0	13.0	10.0	0.0	18.0	0.0	0.0	15.0	0.0	34.0	13.0	0.0	0.0	0.0	0.0	60.0	0.0	11.0	13.0	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculum; s__Muribaculum_gordoncarteri
ASV_118	0.0	0.0	0.0	24.0	0.0	0.0	43.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	83.0	0.0	41.0	4.0	6.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	61.0	0.0	0.0	38.0	25.0	34.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Lachnospiraceae; g__Eisenbergiella; s__Eisenbergiella_porci
ASV_119	62.0	0.0	5.0	0.0	40.0	23.0	0.0	0.0	41.0	0.0	0.0	21.0	13.0	0.0	0.0	18.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	5.0	0.0	0.0	0.0	0.0	33.0	40.0	49.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Oscillospiraceae; g__Vescimonas; s__Vescimonas_fastidiosa
ASV_120	101.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Oscillospiraceae; g__Vescimonas; s__Vescimonas_fastidiosa
ASV_121	31.0	16.0	3.0	22.0	13.0	16.0	37.0	13.0	7.0	3.0	7.0	8.0	5.0	19.0	6.0	6.0	7.0	3.0	9.0	28.0	5.0	0.0	5.0	21.0	0.0	0.0	4.0	4.0	6.0	35.0	15.0	16.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Clostridiaceae; g__Clostridium; s__Clostridium_phoceensis
ASV_122	33.0	10.0	0.0	15.0	0.0	0.0	12.0	15.0	0.0	4.0	0.0	0.0	45.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	14.0	156.0	22.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Lachnospiraceae; g__Kineothrix; s__Kineothrix_alysoides
ASV_123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	83.0	134.0	0.0	0.0	0.0	0.0	34.0	0.0	49.0	18.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Lachnospiraceae; g__Kineothrix; s__Kineothrix_alysoides
ASV_124	0.0	0.0	0.0	43.0	0.0	107.0	48.0	10.0	29.0	0.0	0.0	0.0	0.0	86.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Lachnospiraceae; g__Kineothrix; s__Kineothrix_alysoides
ASV_125	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	63.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	197.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Clostridiaceae; g__Clostridium; s__Clostridium_phoceensis
ASV_126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	118.0	128.0	0.0	0.0	0.0	0.0	0.0	102.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Oscillospiraceae; g__Ruminococcus; s__Ruminococcus_callidus
ASV_127	28.0	0.0	0.0	5.0	6.0	0.0	50.0	0.0	24.0	0.0	2.0	0.0	11.0	0.0	3.0	14.0	36.0	5.0	7.0	79.0	6.0	0.0	0.0	12.0	0.0	6.0	0.0	0.0	0.0	53.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Clostridiaceae; g__Clostridium; s__Clostridium_phoceensis
ASV_128	15.0	0.0	0.0	9.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	13.0	12.0	0.0	78.0	0.0	0.0	42.0	108.0	29.0	0.0	6.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Oscillospiraceae; g__Vescimonas; s__Vescimonas_fastidiosa
ASV_129	10.0	0.0	0.0	6.0	15.0	2.0	9.0	0.0	11.0	0.0	0.0	9.0	2.0	0.0	27.0	40.0	18.0	2.0	21.0	5.0	0.0	0.0	0.0	3.0	4.0	0.0	0.0	0.0	5.0	98.0	13.0	35.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Clostridiaceae; g__Clostridium; s__Clostridium_phoceensis
ASV_130	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	335.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Lachnospiraceae; g__Anaerotaenia; s__Anaerotaenia_torta
ASV_131	14.0	14.0	0.0	6.0	3.0	5.0	21.0	22.0	7.0	5.0	4.0	0.0	14.0	22.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	14.0	14.0	0.0	0.0	0.0	20.0	23.0	96.0	14.0	6.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Eubacteriales Family XIII. Incertae Sedis; g__Ihubacter; s__Ihubacter_massiliensis
ASV_132	34.0	41.0	0.0	28.0	23.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	61.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	27.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Duncaniella; s__Duncaniella_dubosii
ASV_133	27.0	0.0	20.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	17.0	0.0	26.0	0.0	0.0	0.0	12.0	12.0	97.0	12.0	0.0	0.0	0.0	34.0	5.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Lachnospiraceae; g__Kineothrix; s__Kineothrix_alysoides
ASV_134	53.0	0.0	0.0	0.0	7.0	5.0	60.0	0.0	68.0	0.0	0.0	0.0	8.0	6.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	68.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Clostridiaceae; g__Clostridium; s__Clostridium_phoceensis
